escenario_a,escenario_b,ari
dbscan__eps_m-800__min_samples-15,optics__min_samples-10__xi-0p05__min_cluster_size_frac-0p01,0.10895039934287569
dbscan__eps_m-800__min_samples-15,optics__min_samples-20__xi-0p05__min_cluster_size_frac-0p01,0.28279187471686323
dbscan__eps_m-800__min_samples-15,optics__min_samples-30__xi-0p05__min_cluster_size_frac-0p01,0.3645914208592406
dbscan__eps_m-800__min_samples-25,dbscan__eps_m-1200__min_samples-5,0.322052141220205
dbscan__eps_m-800__min_samples-25,dbscan__eps_m-1200__min_samples-10,0.3142840056681169
dbscan__eps_m-800__min_samples-25,dbscan__eps_m-1200__min_samples-15,0.3218256025996384
dbscan__eps_m-800__min_samples-25,dbscan__eps_m-1200__min_samples-25,0.36015366431747914
dbscan__eps_m-800__min_samples-25,dbscan__eps_m-1600__min_samples-5,0.3093628109652308
dbscan__eps_m-800__min_samples-25,dbscan__eps_m-1600__min_samples-10,0.30652067713150355
dbscan__eps_m-800__min_samples-25,dbscan__eps_m-1600__min_samples-15,0.31728778555581144
dbscan__eps_m-800__min_samples-25,dbscan__eps_m-1600__min_samples-25,0.3295201838983603
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-10__min_samples-5__cluster_selection_method-eom,0.25357510697383806
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-10__min_samples-5__cluster_selection_method-leaf,0.0830695247503326
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,0.30051754681738896
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,0.10280821552943133
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,0.35464448335179455
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-leaf,0.13681423786277302
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-eom,0.32703731900930316
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,0.16112760604537688
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,0.34151269932826506
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,0.1712062185641563
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,0.35748639367514584
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,0.2153818002749403
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,0.3385120590383779
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,0.2289541618492188
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,0.342589760349574
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,0.2023490296391765
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,0.3676646761996189
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,0.25337174778484844
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,0.34421059857945485
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,0.3235889463377379
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,0.35069310714109225
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,0.29808127502474135
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,0.3598097544080457
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-leaf,0.4060128134100866
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-eom,0.34506499558797576
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-leaf,0.3467715063554937
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-eom,0.3517594011588578
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-leaf,0.41048204097224195
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-eom,0.3618827785948782
dbscan__eps_m-800__min_samples-25,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-leaf,0.3589594357470297
dbscan__eps_m-800__min_samples-25,optics__min_samples-10__xi-0p05__min_cluster_size_frac-0p01,0.19869593412276787
dbscan__eps_m-800__min_samples-25,optics__min_samples-20__xi-0p05__min_cluster_size_frac-0p01,0.2928280113603081
dbscan__eps_m-800__min_samples-25,optics__min_samples-30__xi-0p05__min_cluster_size_frac-0p01,0.26130286124534946
dbscan__eps_m-1200__min_samples-5,dbscan__eps_m-1200__min_samples-10,0.9424689517860483
dbscan__eps_m-1200__min_samples-5,dbscan__eps_m-1200__min_samples-15,0.8877077745411196
dbscan__eps_m-1200__min_samples-5,dbscan__eps_m-1200__min_samples-25,0.8271613143032379
dbscan__eps_m-1200__min_samples-5,dbscan__eps_m-1600__min_samples-5,0.9195233472047916
dbscan__eps_m-1200__min_samples-5,dbscan__eps_m-1600__min_samples-10,0.9309384867962999
dbscan__eps_m-1200__min_samples-5,dbscan__eps_m-1600__min_samples-15,0.9557576167248008
dbscan__eps_m-1200__min_samples-5,dbscan__eps_m-1600__min_samples-25,0.9116453858727706
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-10__min_samples-5__cluster_selection_method-eom,0.16527060042257055
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-10__min_samples-5__cluster_selection_method-leaf,0.05833845749931937
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,0.22960517974183517
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,0.08582111904075977
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,0.7449270070559975
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-leaf,0.13502916767461015
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-eom,0.1497945459191504
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,0.06210473629052475
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,0.7892271450017099
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,0.10947741366130362
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,0.7430598918300727
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,0.16140262699940228
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,0.9354780379887505
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,0.08396286380254961
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,0.7904259688910449
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,0.12492472259502344
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,0.7360915811785937
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,0.17208380508357138
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,0.9610386288846253
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,0.11972556664739903
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,0.890814683172394
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,0.1655381325743126
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,0.8543360184403426
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-leaf,0.39290506779004053
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-eom,0.9578530291138915
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-leaf,0.30122805758183024
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-eom,0.9044138612968055
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-leaf,0.3280886169785092
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-eom,0.8484695915556763
dbscan__eps_m-1200__min_samples-5,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-leaf,0.4393579148320797
dbscan__eps_m-1200__min_samples-5,optics__min_samples-10__xi-0p05__min_cluster_size_frac-0p01,0.15834989759041568
dbscan__eps_m-1200__min_samples-5,optics__min_samples-20__xi-0p05__min_cluster_size_frac-0p01,0.4054114577712051
dbscan__eps_m-1200__min_samples-5,optics__min_samples-30__xi-0p05__min_cluster_size_frac-0p01,0.4497434142388582
dbscan__eps_m-1200__min_samples-10,dbscan__eps_m-1200__min_samples-15,0.942535803149991
dbscan__eps_m-1200__min_samples-10,dbscan__eps_m-1200__min_samples-25,0.8771275756842957
dbscan__eps_m-1200__min_samples-10,dbscan__eps_m-1600__min_samples-5,0.86300760984053
dbscan__eps_m-1200__min_samples-10,dbscan__eps_m-1600__min_samples-10,0.878353559975416
dbscan__eps_m-1200__min_samples-10,dbscan__eps_m-1600__min_samples-15,0.9805318379788859
dbscan__eps_m-1200__min_samples-10,dbscan__eps_m-1600__min_samples-25,0.9571231823050595
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-10__min_samples-5__cluster_selection_method-eom,0.1714431015060872
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-10__min_samples-5__cluster_selection_method-leaf,0.062493602790917105
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,0.22371903474903335
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,0.08125339104468185
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,0.7901352916439721
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-leaf,0.12520866115244572
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-eom,0.15072592404389193
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,0.06111763813050847
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,0.8377518694348328
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,0.09733683552677169
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,0.7881983252562359
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,0.14982907495655795
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,0.8845513469923109
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,0.0729742063661812
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,0.8389817009850413
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,0.11260221380288928
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,0.7819579505982571
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,0.16123059083445967
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,0.9120802697763295
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,0.0922216502631223
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,0.8956178222410112
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,0.13539318221476448
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,0.9004122550537375
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-leaf,0.35438327983140905
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-eom,0.9089012071761537
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-leaf,0.2668562574530511
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-eom,0.9095834361747085
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-leaf,0.2933419324510695
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-eom,0.8943273093622608
dbscan__eps_m-1200__min_samples-10,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-leaf,0.3985661379594309
dbscan__eps_m-1200__min_samples-10,optics__min_samples-10__xi-0p05__min_cluster_size_frac-0p01,0.128520858649332
dbscan__eps_m-1200__min_samples-10,optics__min_samples-20__xi-0p05__min_cluster_size_frac-0p01,0.3648455064277063
dbscan__eps_m-1200__min_samples-10,optics__min_samples-30__xi-0p05__min_cluster_size_frac-0p01,0.4079897604051523
dbscan__eps_m-1200__min_samples-15,dbscan__eps_m-1200__min_samples-25,0.93118598890813
dbscan__eps_m-1200__min_samples-15,dbscan__eps_m-1600__min_samples-5,0.8102568764742265
dbscan__eps_m-1200__min_samples-15,dbscan__eps_m-1600__min_samples-10,0.8248957909778475
dbscan__eps_m-1200__min_samples-15,dbscan__eps_m-1600__min_samples-15,0.9276182274241517
dbscan__eps_m-1200__min_samples-15,dbscan__eps_m-1600__min_samples-25,0.9305032838794711
dbscan__eps_m-1200__min_samples-15,hdbscan__min_cluster_size-10__min_samples-5__cluster_selection_method-eom,0.18228928227646907
dbscan__eps_m-1200__min_samples-15,hdbscan__min_cluster_size-10__min_samples-5__cluster_selection_method-leaf,0.07089992658060604
dbscan__eps_m-1200__min_samples-15,hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,0.22120330411237943
dbscan__eps_m-1200__min_samples-15,hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,0.07835040007641997
dbscan__eps_m-1200__min_samples-15,hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,0.8355663720599136
dbscan__eps_m-1200__min_samples-15,hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-leaf,0.1228795626964331
dbscan__eps_m-1200__min_samples-15,hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-eom,0.15296237151002753
dbscan__eps_m-1200__min_samples-15,hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,0.058891217924169646
dbscan__eps_m-1200__min_samples-15,hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,0.8741788312035704
dbscan__eps_m-1200__min_samples-15,hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,0.09324424822066407
dbscan__eps_m-1200__min_samples-15,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,0.8336746405065505
dbscan__eps_m-1200__min_samples-15,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,0.1479503685439217
dbscan__eps_m-1200__min_samples-15,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,0.835806661682434
dbscan__eps_m-1200__min_samples-15,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,0.0723379944590087
dbscan__eps_m-1200__min_samples-15,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,0.87555550752501
dbscan__eps_m-1200__min_samples-15,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,0.10866878532422332
dbscan__eps_m-1200__min_samples-15,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,0.8296727809596791
